year,month,language_name,commit_count,quarter,year_rank,quarter_rank
2011,7,Erlang,2802713,3,32,48
2011,8,SuperCollider,1130043,3,36,67
2011,2,Gnuplot,76280,1,104,124
2011,12,Julia,18108,4,176,167
2011,3,CLIPS,143514,1,86,122
2011,11,OpenEdge ABL,139138,4,106,107
2011,5,Mercury,11581,2,193,220
2011,10,Cirru,7764,4,195,264
2011,8,BitBake,9805,3,198,204
2011,8,Verilog,35393,3,139,161
2011,2,Nu,66977,1,114,183
2011,8,DM,50879,3,119,104
2011,3,Ragel in Ruby Host,55639,1,117,153
2011,8,Clarion,33762,3,147,172
2011,4,Less,14719,2,171,127
2011,5,SCSS,56644,2,120,81
2011,8,Component Pascal,11035,3,197,245
2011,2,Starlark,4600,1,229,121
2011,4,HLSL,70930,2,111,112
2011,7,Xtend,7769,3,217,211
2011,3,RAML,2829,1,236,237
2011,9,CWeb,1747,3,271,304
2011,1,ooc,563,1,307,333
2011,2,Sass,1051,1,268,218
2011,1,YASnippet,132,1,319,261
2011,10,Hy,70,4,334,256
2011,4,Cycript,11,2,405,280
2011,2,Chapel,3651,1,234,296
2011,12,Chapel,3798,4,234,299
2011,8,Mirah,1315,3,281,350
2011,8,Svelte,10,3,398,334
2011,2,Modula-3,10,1,401,412
2011,3,Csound,1710,1,255,301
2011,4,Stylus,467,2,311,230
2011,7,PogoScript,37,3,400,455
2011,7,DCPU-16 ASM,116,3,357,444
2011,2,Golo,6,1,371,400
2011,12,Fennel,6,4,396,404
2011,7,Fennel,15,3,396,416
2011,6,Ox,2,2,404,449
2011,1,Shell,32492386,1,1,1
2011,12,Makefile,21635579,4,11,4
2011,5,AppleScript,281409,2,67,76
2011,2,Scala,4395669,1,22,28
2011,7,PLpgSQL,280846,3,64,56
2011,10,Emacs Lisp,660965,4,43,45
2011,3,QMake,202689,1,68,67
2011,6,Go,408878,2,50,28
2011,4,AngelScript,5221,2,213,208
2011,11,GDB,3402913,4,27,29
2011,7,Thrift,73031,3,99,86
2011,10,Dart,48494,4,135,129
2011,6,FORTRAN,158084,2,79,113
2011,7,FORTRAN,160493,3,79,112
2011,7,Gnuplot,98305,3,104,124
2011,12,JSONiq,15368,4,187,221
2011,8,Matlab,270764,3,66,75
2011,8,Mercury,12550,3,193,212
2011,4,XProc,6630,2,212,257
2011,9,ABAP,8906,3,180,237
2011,1,Clarion,40153,1,147,181
2011,3,FLUX,122972,1,89,120
2011,3,HCL,7952,1,223,96
2011,2,Clarion,22764,1,147,181
2011,10,Objective-J,2846,4,241,293
2011,7,SRecode Template,28886,3,165,142
2011,5,Vue,10931,2,179,115
2011,12,NCL,187,4,344,383
2011,2,REXX,89,1,370,399
2011,5,Sage,7312,2,227,200
2011,12,ECL,500,4,295,315
2011,3,Redcode,11767,1,201,231
2011,3,Metal,2898,1,245,201
2011,8,KRL,451,3,291,355
2011,12,VCL,1913,4,254,202
2011,8,Dylan,572,3,327,325
2011,7,J,74842,3,98,121
2011,4,Nim,1446,2,275,214
2011,1,JFlex,3600,1,222,291
2011,11,ReScript,1967,4,249,249
2011,7,Csound Document,480,3,285,288
2011,12,ShaderLab,457,4,318,195
2011,5,Volt,14,2,346,210
2011,7,APL,113,3,343,346
2011,11,Scaml,25,4,378,407
2011,6,Fancy,815,2,279,255
2011,3,MoonScript,413,1,300,256
2011,2,PEG.js,29,1,375,318
2011,12,ImageJ Macro,76,4,384,305
2011,9,KiCad Layout,160,3,354,352
2011,5,Motoko,14,2,396,378
2011,10,Solidity,8,4,396,271
2011,3,Lex,19047921,1,14,15
2011,3,Makefile,27510235,1,11,5
2011,6,Batchfile,2264795,2,33,22
2011,10,QMake,246086,4,68,61
2011,9,Forth,89809,3,88,126
2011,3,Clojure,12194288,1,17,20
2011,11,OCaml,167616,4,83,101
2011,9,Tcl,390002,3,48,51
2011,1,C#,761056,1,41,36
2011,4,Clojure,6390857,2,17,20
2011,3,TypeScript,453061,1,58,47
2011,6,M,79802,2,108,136
2011,3,Standard ML,161149,1,80,98
2011,5,Mask,22807,2,159,192
2011,1,Lean,22775,1,199,235
2011,9,Module Management System,97971,3,96,101
2011,8,SCSS,69104,3,120,77
2011,7,FreeMarker,62217,3,123,97
2011,3,SQL,9705,1,207,267
2011,1,SQL,8459,1,207,267
2011,1,VBScript,7044,1,228,224
2011,5,Gosu,5734,2,224,221
2011,12,Self,163,4,362,429
2011,7,Self,22,3,362,440
2011,7,ASP.NET,2425,3,248,242
2011,7,Pep8,19,3,374,293
2011,5,CWeb,1677,2,271,297
2011,12,Isabelle,1237,4,251,279
2011,12,PAWN,37859,4,134,160
2011,9,Frege,2882,3,252,338
2011,6,Haml,2757,2,244,219
2011,12,Dylan,121,4,327,323
2011,11,Ecl,195,4,325,417
2011,6,Frege,1816,2,252,331
2011,12,YASnippet,376,4,319,255
2011,8,YASnippet,251,3,319,263
2011,5,Nim,1248,2,275,214
2011,11,Modelica,1446,4,278,302
2011,4,Zimpl,848,2,317,359
2011,11,Moocode,14,4,352,413
2011,8,Opa,768,3,284,354
2011,9,Modula-3,29,3,401,411
2011,1,DCPU-16 ASM,134,1,357,446
2011,1,WebIDL,252,1,355,200
2011,8,LOLCODE,3465,3,238,306
2011,8,GSC,107,3,363,340
2011,5,BASIC,127,2,349,321
2011,10,Fennel,8,4,396,404
2011,7,Groff,14070692,3,16,21
2011,4,Python,21627490,2,2,2
2011,7,JavaScript,8374942,3,18,12
2011,3,Shell,39627018,1,1,1
2011,12,ASP,17203915,4,12,19
2011,1,Protocol Buffer,354382,1,49,45
2011,9,Roff,780510,3,38,38
2011,8,Forth,118942,3,88,126
2011,4,TSQL,44525,2,128,88
2011,9,Nginx,29382,3,138,57
2011,10,OpenEdge ABL,102458,4,106,107
2011,5,Lean,10534,2,199,240
2011,5,VHDL,15942,2,170,194
2011,8,E,26024,3,146,185
2011,10,GDScript,24108,4,162,205
2011,7,Euphoria,268,3,345,351
2011,2,Jasmin,1095,1,250,257
2011,1,sed,24146,1,149,64
2011,7,REXX,41,3,370,404
2011,4,Component Pascal,11124,2,197,258
2011,7,Ragel,13482,3,185,203
2011,10,Csound Score,788,4,304,319
2011,12,SQF,184,4,323,298
2011,5,Genshi,5993,2,218,259
2011,8,Boo,6259,3,220,289
2011,8,ASP.NET,2805,3,248,242
2011,9,Opa,1216,3,284,354
2011,9,PAWN,39160,3,134,156
2011,9,Lasso,17304,3,172,235
2011,4,Twig,22673,2,168,177
2011,11,Pike,593,4,286,343
2011,1,Genie,200,1,337,325
2011,9,Factor,2874,3,262,315
2011,8,API Blueprint,1697,3,287,262
2011,12,HyPhy,609,4,330,303
2011,2,Zephir,218,1,273,302
2011,2,Rascal,4607,1,247,236
2011,1,Ren'Py,5,1,409,437
2011,2,Fancy,81,1,279,254
2011,2,Ioke,122,1,305,370
2011,10,Nunjucks,179,4,342,261
2011,7,LabVIEW,82,3,336,387
2011,6,Solidity,66,2,396,262
2011,7,UnrealScript,25687956,3,9,10
2011,3,Awk,31978312,1,8,9
2011,8,Groff,10334905,3,16,21
2011,5,Java,1880783,2,35,24
2011,2,UnrealScript,17431000,1,9,10
2011,12,C#,882213,4,41,37
2011,3,Diff,36408,1,153,189
2011,9,PowerShell,519589,3,51,32
2011,10,R,845572,4,40,53
2011,8,Diff,27935,3,153,194
2011,8,Racket,73265,3,97,164
2011,4,Vim Snippet,1328,2,274,162
2011,2,Standard ML,128536,1,80,98
2011,6,DTrace,162494,2,76,78
2011,7,GDScript,23792,3,162,205
2011,7,Rebol,67974,3,118,144
2011,2,DIGITAL Command Language,143994,1,81,70
2011,8,OpenEdge ABL,63503,3,106,109
2011,8,Arduino,147022,3,82,99
2011,9,VHDL,13732,3,170,193
2011,8,Sass,1631,3,268,214
2011,8,TLA,8467,3,214,215
2011,10,Arc,38873,4,152,146
2011,3,MAXScript,26784,1,174,180
2011,10,KiCad,3664,4,221,237
2011,9,Boo,5586,3,220,289
2011,1,PureBasic,1375,1,267,136
2011,11,PureBasic,1805,4,267,140
2011,7,Pike,934,3,286,353
2011,4,Brightscript,314,2,322,360
2011,9,J,121649,3,98,121
2011,11,J,131470,4,98,122
2011,6,Rascal,2272,2,247,233
2011,3,CodeQL,3684,1,256,239
2011,5,Cycript,49,2,405,280
2011,8,Dhall,104,3,369,357
2011,11,APL,71,4,343,336
2011,12,MoonScript,501,4,300,239
2011,8,Zig,55,3,381,360
2011,1,PureScript,277,1,316,271
2011,11,C++,27043980,4,3,5
2011,6,UnrealScript,16141901,2,9,10
2011,5,PHP,2841443,2,30,25
2011,5,Emacs Lisp,705701,2,43,42
2011,11,DOT,2243361,4,31,51
2011,9,Groovy,449843,3,47,44
2011,8,PLSQL,297541,3,60,60
2011,5,C#,765206,2,41,37
2011,7,Vim script,176387,3,75,63
2011,6,Nginx,45724,2,138,59
2011,6,Processing,39316,2,109,122
2011,3,Vala,24181,1,155,143
2011,2,ABAP,30947,1,180,228
2011,1,Haxe,133920,1,94,131
2011,7,CLIPS,136901,3,86,122
2011,10,Swift,33845,4,143,67
2011,3,Cirru,4935,1,195,252
2011,1,Mako,347119,1,55,58
2011,1,Ragel in Ruby Host,67403,1,117,153
2011,7,Coq,5231,3,226,222
2011,8,Augeas,16299,3,166,195
2011,1,NCL,124,1,344,382
2011,4,AL,14,2,406,363
2011,10,AL,7,4,406,355
2011,11,HLSL,64445,4,111,108
2011,11,ECL,685,4,295,315
2011,6,Twig,22979,2,168,177
2011,6,Asymptote,138,2,366,398
2011,1,Asymptote,69,1,366,392
2011,3,KRL,818,1,291,365
2011,6,KRL,810,2,291,358
2011,11,KRL,920,4,291,374
2011,7,Slim,385,3,299,298
2011,12,Ceylon,3604,4,259,313
2011,1,Kit,1,1,414,440
2011,1,Mirah,944,1,281,346
2011,6,SaltStack,1372,2,276,67
2011,6,TXL,96,2,359,411
2011,1,Stylus,1078,1,311,227
2011,11,Modula-3,9,4,401,422
2011,1,ShellSession,132,1,353,401
2011,3,ShellSession,58,1,353,401
2011,2,DCPU-16 ASM,38,1,357,446
2011,11,ImageJ Macro,30,4,384,305
2011,4,Ren'Py,11,2,409,438
2011,11,Sieve,2,4,396,397
2011,5,SourcePawn,16633138,2,15,17
2011,5,Objective-C++,3805168,2,29,32
2011,9,Yacc,11143406,3,13,15
2011,10,Cucumber,286661,4,70,65
2011,6,PHP,2731991,2,30,25
2011,4,AppleScript,285866,2,67,76
2011,2,Dart,54665,1,135,133
2011,11,Dart,54992,4,135,129
2011,1,FORTRAN,159499,1,79,110
2011,6,AMPL,107160,2,87,108
2011,3,Swift,35371,1,143,66
2011,7,Mathematica,81624,3,115,132
2011,12,Haskell,138948,4,78,89
2011,5,Rust,105217,2,101,82
2011,7,OpenEdge ABL,52109,3,106,109
2011,8,EmberScript,22981,3,129,135
2011,8,Inno Setup,76664,3,112,93
2011,4,Mako,373663,2,55,58
2011,3,Liquid,14662,1,167,188
2011,7,Ragel in Ruby Host,67699,3,117,152
2011,8,SmPL,11127,3,183,163
2011,2,ATS,3802,1,230,282
2011,5,Apex,8837,2,204,196
2011,12,TLA,11419,4,214,214
2011,9,Mustache,22944,3,157,131
2011,12,Bro,418,4,310,349
2011,2,Xtend,7595,1,217,206
2011,1,CWeb,1506,1,271,299
2011,5,Isabelle,2147,2,251,284
2011,12,Limbo,7283,4,210,245
2011,6,StringTemplate,5942,2,289,322
2011,10,NASL,12443,4,190,168
2011,4,XC,42679,2,133,176
2011,2,VCL,2225,1,254,198
2011,2,Zimpl,344,1,317,350
2011,4,ooc,279,2,307,345
2011,12,Stylus,431,4,311,223
2011,5,kvlang,101,2,341,350
2011,9,ShellSession,224,3,353,409
2011,3,Ecl,119,1,325,403
2011,6,ImageJ Macro,22,2,384,311
2011,4,Grammatical Framework,4,2,407,392
2011,8,X10,91,3,379,425
2011,7,Bluespec,42,3,373,363
2011,5,Propeller Spin,27,2,302,282
2011,2,Ox,50,1,404,450
2011,4,Lex,10196990,2,14,15
2011,11,C,26909716,4,4,3
2011,9,Perl,20153713,3,5,6
2011,4,Ruby,3123458,2,26,19
2011,1,Java,1810567,1,35,26
2011,4,Roff,765005,2,38,38
2011,11,PHP,2659133,4,30,25
2011,1,Emacs Lisp,522877,1,43,46
2011,11,Smarty,292061,4,59,52
2011,7,Batchfile,2328463,3,33,22
2011,1,Tcl,372471,1,48,53
2011,4,F#,55960,2,130,106
2011,10,Perl6,457147,4,53,62
2011,3,Perl6,477233,1,53,61
2011,8,MATLAB,42928,3,136,106
2011,6,Mask,20544,2,159,192
2011,1,LLVM,48034,1,110,75
2011,5,AGS Script,12793,2,192,236
2011,4,Dart,39343,2,135,110
2011,12,BitBake,13349,4,198,208
2011,3,Scheme,268519,1,69,77
2011,11,SAS,99064,4,91,118
2011,12,Arduino,158745,4,82,100
2011,1,eC,8649,1,209,207
2011,1,HCL,2815,1,223,96
2011,5,Nemerle,26644,2,161,225
2011,8,Vue,12118,3,179,113
2011,8,Kotlin,121363,3,92,91
2011,5,Rich Text Format,10193,2,194,154
2011,3,Component Pascal,10499,1,197,262
2011,4,Ragel,10716,2,185,213
2011,6,WebAssembly,1435,2,277,275
2011,9,Genshi,4044,3,218,260
2011,12,KakouneScript,183,4,372,385
2011,7,ooc,258,3,307,319
2011,2,GAMS,629,1,320,359
2011,9,Metal,1926,3,245,189
2011,1,Haml,2444,1,244,226
2011,7,Asymptote,28,3,366,399
2011,1,NASL,11559,1,190,167
2011,5,Brightscript,126,2,322,360
2011,7,Modula-2,43082,3,154,184
2011,7,Zephir,361,3,273,305
2011,3,Slim,538,1,299,300
2011,11,Cool,3126,4,243,276
2011,1,Modelica,1998,1,278,309
2011,12,GAML,86,4,411,433
2011,3,ShaderLab,430,1,318,202
2011,8,Grace,34,3,410,442
2011,7,Moocode,90,3,352,413
2011,4,ImageJ Macro,29,2,384,311
2011,11,GSC,114,4,363,337
2011,1,X10,46,1,379,412
2011,4,Blade,131,2,306,249
2011,6,Pony,66,2,396,336
2011,9,Pony,37,3,396,328
2011,12,MLIR,1587,4,266,178
2011,9,Objective-C,19477846,3,6,7
2011,12,C++,26623325,4,3,5
2011,7,CSS,4402514,3,23,14
2011,9,Awk,17448577,3,8,9
2011,10,Ruby,3244411,4,26,18
2011,3,HTML,4319023,1,24,13
2011,12,PLSQL,285717,4,60,57
2011,4,GAP,316301,2,63,80
2011,4,PLpgSQL,270015,2,64,56
2011,2,Vim script,139513,1,75,60
2011,3,Jolie,189,1,324,367
2011,12,HiveQL,2221,4,233,166
2011,1,Erlang,2808465,1,32,39
2011,11,Common Lisp,74288,4,107,109
2011,7,AMPL,98144,3,87,103
2011,7,Smalltalk,152529,3,77,83
2011,4,Liquid,15095,2,167,182
2011,5,Cirru,11859,2,195,261
2011,12,Pascal,429699,4,44,58
2011,8,Module Management System,103102,3,96,101
2011,5,CLIPS,135209,2,86,125
2011,11,CLIPS,110776,4,86,124
2011,9,LLVM,69047,3,110,74
2011,6,VHDL,11550,2,170,194
2011,8,HCL,5609,3,223,94
2011,9,Hack,104348,3,95,90
2011,7,Standard ML,140789,3,80,96
2011,8,Cython,10979,3,208,148
2011,3,SRecode Template,28334,1,165,147
2011,6,MAXScript,13629,2,174,195
2011,1,Smali,924,1,288,329
2011,2,AspectJ,96140,1,90,114
2011,10,LilyPond,8865,4,206,234
2011,9,Myghty,309,3,293,299
2011,10,Bicep,36,4,387,286
2011,2,RPC,7790,1,211,222
2011,3,RPC,8046,1,211,222
2011,12,Stata,20646,4,164,210
2011,9,VBA,2325,3,246,254
2011,11,JFlex,8189,4,222,288
2011,5,Modelica,1619,2,278,307
2011,6,MTML,210,2,332,427
2011,6,Qt Script,191,2,351,342
2011,6,kvlang,77,2,341,350
2011,10,WebIDL,102,4,355,182
2011,3,X10,21,1,379,412
2011,7,X10,31,3,379,425
2011,12,Opal,209,4,385,379
2011,5,HolyC,2,2,417,448
2011,3,Bluespec,77,1,373,357
2011,3,Common Workflow Language,49,1,364,327
2011,2,PowerBuilder,4,1,415,449
2011,10,Boogie,8,4,396,427
2011,9,Ox,1,3,404,456
2011,4,SourcePawn,9271646,2,15,17
2011,6,Perl,20420392,2,5,6
2011,12,Groff,12153487,4,16,20
2011,12,SourcePawn,13354631,4,15,17
2011,12,Batchfile,2722039,4,33,22
2011,3,ApacheConf,1334403,1,37,44
2011,2,Go,404504,1,50,32
2011,2,Forth,139804,1,88,119
2011,11,Forth,127421,4,88,123
2011,3,Visual Basic,301283,1,65,65
2011,2,Processing,61105,1,109,116
2011,12,AMPL,121541,4,87,104
2011,7,Handlebars,62297,3,131,82
2011,5,LiveScript,26786,2,158,146
2011,12,D,195004,4,71,91
2011,1,GDScript,22046,1,162,195
2011,1,SAS,132566,1,91,118
2011,11,Raku,12167,4,178,165
2011,10,Module Management System,100003,4,96,110
2011,8,Cirru,10359,3,195,275
2011,3,DM,63599,1,119,95
2011,8,Ragel in Ruby Host,85072,3,117,152
2011,7,Turing,19311,3,173,231
2011,8,Turing,13234,3,173,231
2011,10,HCL,4733,4,223,93
2011,12,Rich Text Format,12135,4,194,151
2011,9,Coq,4872,3,226,222
2011,8,Visual Basic .NET,1109,3,270,174
2011,1,Euphoria,154,1,345,360
2011,9,Jinja,5878,3,225,138
2011,10,MAXScript,30773,4,174,177
2011,2,SRecode Template,21537,1,165,147
2011,9,KiCad,5521,3,221,241
2011,7,CartoCSS,1785,3,265,252
2011,9,AspectJ,148507,3,90,111
2011,1,SQF,72,1,323,268
2011,4,Xtend,4283,2,217,216
2011,1,ASL,578,1,314,306
2011,8,IGOR Pro,465,3,297,371
2011,5,Metal,3270,2,245,204
2011,9,RobotFramework,7205,3,202,154
2011,8,Nimrod,1564,3,272,259
2011,5,Kit,16,2,414,442
2011,2,Modula-2,31480,1,154,185
2011,9,Rascal,3376,3,247,226
2011,1,ReScript,3670,1,249,253
2011,12,Earthly,48,4,386,357
2011,1,MTML,258,1,332,427
2011,7,kvlang,100,3,341,341
2011,5,Moocode,84,2,352,409
2011,5,ShellSession,84,2,353,406
2011,4,Ecl,406,2,325,407
2011,7,Ecl,167,3,325,408
2011,1,HolyC,3,1,417,443
2011,10,Shen,16,4,380,416
2011,5,Boogie,14,2,396,430
2011,7,VimL,8330226,3,20,26
2011,5,Scilab,28181458,2,10,13
2011,3,Assembly,34501264,1,7,8
2011,6,JavaScript,7569880,2,18,11
2011,11,Scala,5017012,4,22,30
2011,5,PLSQL,337025,2,60,57
2011,12,PigLatin,8228,4,205,217
2011,11,AppleScript,310238,4,67,84
2011,7,XS,117434,3,93,128
2011,12,AGS Script,10373,4,192,230
2011,3,AMPL,141145,1,87,109
2011,3,MATLAB,43004,1,136,107
2011,9,M4,2543045,3,28,31
2011,6,Elixir,56098,2,121,129
2011,10,Nix,28927,4,150,138
2011,2,LSL,27302,1,186,241
2011,6,Eiffel,40573,2,137,179
2011,7,Mercury,12584,3,193,212
2011,2,OpenEdge ABL,73333,1,106,108
2011,10,JSONiq,9354,4,187,221
2011,9,Cirru,6571,3,195,275
2011,4,Boo,5800,2,220,286
2011,4,HCL,6335,2,223,94
2011,10,Nemerle,23237,4,161,228
2011,4,SystemVerilog,40066,2,144,166
2011,4,SQL,8698,2,207,271
2011,10,Diff,30427,4,153,193
2011,7,RenderScript,44695,3,148,159
2011,4,RenderScript,23468,2,148,165
2011,8,CartoCSS,1750,3,265,252
2011,10,NCL,66,4,344,383
2011,10,Cap'n Proto,3012,4,231,162
2011,9,Csound Score,580,3,304,320
2011,11,Self,264,4,362,429
2011,1,Genshi,9659,1,218,242
2011,6,LOLCODE,3355,2,238,304
2011,2,Pep8,113,1,374,295
2011,5,ECL,626,2,295,317
2011,1,StringTemplate,192,1,289,331
2011,3,Nimrod,810,1,272,260
2011,7,Click,3145,3,235,311
2011,3,OpenQASM,440,1,301,290
2011,1,BlitzMax,142,1,335,390
2011,10,Dylan,99,4,327,323
2011,5,Jsonnet,1052,2,263,223
2011,1,1C Enterprise,224,1,331,140
2011,7,Fantom,538,3,257,316
2011,4,Ioke,541,2,305,384
2011,6,Modula-3,21,2,401,421
2011,8,ImageJ Macro,18,3,384,310
2011,11,Wollok,11,4,400,459
2011,9,jq,825,3,298,276
2011,8,MQL4,45,3,396,426
2011,5,XQuery,64807,2,116,144
2011,1,Forth,140190,1,88,119
2011,9,CMake,887148,3,39,34
2011,4,Jolie,291,2,324,362
2011,7,CoffeeScript,376291,3,46,39
2011,4,PLSQL,283739,2,60,57
2011,7,HiveQL,5370,3,233,162
2011,10,Vim Snippet,1684,4,274,152
2011,11,Julia,16926,4,176,167
2011,6,PicoLisp,14256,2,182,238
2011,7,Julia,10564,3,176,169
2011,1,Perl 6,335265,1,62,69
2011,8,GDB,2839708,3,27,28
2011,11,SystemVerilog,26501,4,144,164
2011,10,Pan,3376,4,258,327
2011,8,Pan,2785,3,258,326
2011,8,ATS,4214,3,230,287
2011,9,Brainfuck,322273,3,45,115
2011,1,Jinja,3810,1,225,141
2011,7,UrWeb,150,3,356,269
2011,4,Perl 6,249774,2,62,70
2011,8,Squirrel,5086,3,219,296
2011,6,Web Ontology Language,13189,2,200,256
2011,5,REXX,33,2,370,403
2011,9,IGOR Pro,324,3,297,371
2011,6,GAMS,249,2,320,353
2011,12,Crystal,1134,4,283,213
2011,11,Crystal,1089,4,283,213
2011,10,Pike,465,4,286,343
2011,8,EJS,1090,3,282,182
2011,11,RUNOFF,108,4,360,444
2011,5,KRL,972,2,291,358
2011,7,Faust,96,3,294,278
2011,1,Dhall,110,1,369,355
2011,10,Fantom,3197,4,257,310
2011,9,Hy,292,3,334,257
2011,8,Red,1431,3,264,303
2011,12,Grace,24,4,410,447
2011,9,Ren'Py,8,3,409,433
2011,7,Slice,170,3,326,361
2011,10,Zig,11,4,381,365
2011,7,AppleScript,290658,3,67,79
2011,12,ApacheConf,1083166,4,37,48
2011,10,PostScript,336340,4,56,50
2011,7,NSIS,740396,3,42,45
2011,12,Elm,47645,4,140,145
2011,5,Bison,5536842,2,25,33
2011,11,Elm,39574,4,140,145
2011,11,Vim script,180251,4,75,59
2011,6,Jolie,332,2,324,362
2011,10,Puppet,89054,4,102,94
2011,10,XS,103174,4,93,131
2011,10,MATLAB,52704,4,136,105
2011,12,MATLAB,53779,4,136,105
2011,9,Mercury,13388,3,193,212
2011,10,Arduino,176101,4,82,100
2011,8,eC,8350,3,209,207
2011,9,BitBake,9869,3,198,204
2011,4,Smalltalk,184212,2,77,86
2011,10,Julia,12656,4,176,167
2011,2,Stata,18210,1,164,196
2011,7,Arduino,123529,3,82,99
2011,9,FreeMarker,62465,3,123,97
2011,8,FreeMarker,64410,3,123,97
2011,5,Brainfuck,659590,2,45,105
2011,7,Jinja,5409,3,225,138
2011,10,Vue,12452,4,179,112
2011,12,Oz,6641,4,216,283
2011,12,Xtend,10005,4,217,203
2011,10,Grammatical Framework,2,4,407,399
2011,8,Frege,2104,3,252,338
2011,12,Pug,651,4,296,206
2011,5,Haml,3184,2,244,219
2011,11,Asymptote,8,4,366,392
2011,11,Factor,3837,4,262,318
2011,5,Factor,700,2,262,316
2011,2,Click,1349,1,235,313
2011,7,Ceylon,2657,3,259,309
2011,5,JFlex,4472,2,222,295
2011,7,Limbo,10202,3,210,250
2011,10,1C Enterprise,258,4,331,141
2011,1,TXL,36,1,359,417
2011,4,Csound,4710,2,255,299
2011,3,Scaml,42,1,378,410
2011,11,MoonScript,164,4,300,239
2011,3,Ceylon,351,1,259,315
2011,8,WebIDL,28,3,355,180
2011,1,BASIC,162,1,349,317
2011,10,Opal,68,4,385,379
2011,8,Common Workflow Language,221,3,364,321
2011,10,Golo,24,4,371,395
2011,11,Zig,12,4,381,365
2011,3,Fennel,10,1,396,409
2011,4,TeX,4199128,2,21,27
2011,1,XSLT,8353266,1,19,22
2011,8,JavaScript,7455548,3,18,12
2011,8,Perl,22259054,3,5,6
2011,5,PLpgSQL,293272,2,64,56
2011,9,DOT,1683755,3,31,50
2011,4,Vim script,164578,2,75,63
2011,3,Groovy,452502,1,47,48
2011,2,Objective-C++,2459948,1,29,33
2011,8,Common Lisp,67394,3,107,108
2011,2,Nix,46576,1,150,142
2011,1,Nix,42350,1,150,142
2011,5,Ada,218444,2,72,99
2011,5,Matlab,286284,2,66,77
2011,5,Rebol,66438,2,118,138
2011,6,Arduino,132421,2,82,93
2011,11,Turing,15423,4,173,246
2011,11,Rich Text Format,9551,4,194,151
2011,7,SCSS,69232,3,120,77
2011,10,Jupyter Notebook,76339,4,126,78
2011,9,SQL,10364,3,207,277
2011,1,RenderScript,22453,1,148,162
2011,11,Haml,4505,4,244,220
2011,5,Ioke,236,2,305,384
2011,3,VBScript,5236,1,228,224
2011,11,NCL,665,4,344,383
2011,7,SWIG,20419,3,175,149
2011,7,Smali,574,3,288,335
2011,10,ASL,610,4,314,304
2011,12,Sass,2131,4,268,211
2011,7,LFE,25,3,397,424
2011,10,Twig,12516,4,168,173
2011,2,Cool,3119,1,243,275
2011,6,RUNOFF,69,2,360,441
2011,9,Modula-2,24184,3,154,184
2011,2,V,2189,1,261,298
2011,10,Mirah,1402,4,281,351
2011,3,TXL,50,1,359,417
2011,10,Modelica,948,4,278,302
2011,7,Red,1212,3,264,303
2011,8,Tea,180,3,365,423
2011,4,Alloy,213,2,338,386
2011,2,LabVIEW,144,1,336,381
2011,7,Wollok,11,3,400,448
2011,4,Solidity,44,2,396,262
2011,5,MQL4,14,2,396,425
2011,10,Zeek,8,4,396,362
2011,4,Scilab,15661769,2,10,13
2011,11,Makefile,21912652,4,11,4
2011,11,Python,28034998,4,2,2
2011,9,Assembly,18750735,3,7,8
2011,10,NSIS,821238,4,42,46
2011,4,Diff,25151,2,153,199
2011,9,Lua,401628,3,52,41
2011,7,TSQL,58064,3,128,85
2011,1,q,3926,1,232,177
2011,12,ActionScript,183412,4,74,77
2011,1,Prolog,2330837,1,34,41
2011,5,Cuda,55166,2,125,117
2011,1,Pascal,570405,1,44,57
2011,2,Haxe,105492,1,94,131
2011,11,ABAP,15510,4,180,232
2011,9,OpenEdge ABL,126149,3,106,109
2011,8,Logos,352415,3,57,84
2011,3,Eiffel,53905,1,137,171
2011,3,PicoLisp,20693,1,182,225
2011,10,Mercury,14529,4,193,216
2011,1,OpenEdge ABL,70357,1,106,108
2011,3,Visual Basic .NET,2078,1,270,174
2011,9,Less,20807,3,171,125
2011,3,Pan,2857,1,258,319
2011,9,POV-Ray SDL,33531,3,142,158
2011,10,TLA,11582,4,214,214
2011,7,Slash,56679,3,141,160
2011,1,Slash,35732,1,141,163
2011,11,Kotlin,152721,4,92,88
2011,2,Rich Text Format,9903,1,194,154
2011,6,Cap'n Proto,6747,2,231,171
2011,11,LilyPond,5836,4,206,234
2011,12,Pep8,50,4,374,290
2011,3,Sass,1485,1,268,218
2011,1,LFE,20,1,397,429
2011,7,Lasso,25354,3,172,235
2011,9,GAMS,657,3,320,366
2011,4,Cool,3009,2,243,276
2011,10,Factor,4667,4,262,318
2011,12,Modula-2,12403,4,154,183
2011,4,Modula-2,34794,2,154,189
2011,12,Faust,1647,4,294,275
2011,7,OpenQASM,401,3,301,284
2011,7,Dylan,175,3,327,325
2011,4,F*,61,2,382,337
2011,7,YASnippet,360,3,319,263
2011,6,Svelte,5,2,398,335
2011,1,kvlang,267,1,341,339
2011,5,Stylus,401,2,311,230
2011,8,Fancy,513,3,279,261
2011,2,YARA,24,1,377,321
2011,2,HolyC,3,1,417,443
2011,10,Alloy,204,4,338,376
2011,4,KakouneScript,2,2,372,397
2011,8,Boogie,45,3,396,431
2011,7,PHP,2644042,3,30,25
2011,6,VimL,5702795,2,20,26
2011,1,GAP,293440,1,63,78
2011,8,Protocol Buffer,472784,3,49,40
2011,12,Smarty,278155,4,59,52
2011,12,ANTLR,58113,4,124,90
